show_id,show,host_index,n_hosts,host_name,final_source,confidence,final_cfscore,real_occupation,matched_bonica_cids,alt_names,notes
1647085571,The Next Level,1,3,Jerod Cherry,unresolved_too_many_homonyms,none,,,,,"16 same-name donors, no media signal, not sent to Google"
1647085571,The Next Level,2,3,Nick Paulus,no_dime_record,none,,,,,
1057255460,The NPR Politics Podcast,0,2,Tamara Keith,unresolved_too_many_homonyms,none,,,,,"10 same-name donors, no media signal, not sent to Google"
1057255460,The NPR Politics Podcast,1,2,Miles Parks,unresolved_too_many_homonyms,none,,,,,"20 same-name donors, no media signal, not sent to Google"
1263295815,The Pete Quiñones Show,0,1,Pete Quiñones,unresolved_too_many_homonyms,none,,,,,"14 same-name donors, no media signal, not sent to Google"
1317356120,The Peter McCormack Show,0,1,The Peter McCormack,unresolved_too_many_homonyms,none,,,,,"11 same-name donors, no media signal, not sent to Google"
1169056746,The Playbook Podcast,0,2,Jack Blanchard,clean_donor_unique_via_occupation,high,-1.088,,,,occ=freelance writer|emp=self
1169056746,The Playbook Podcast,1,2,Dasha Burns,unresolved_too_many_homonyms,none,,,,,"23 same-name donors, no media signal, not sent to Google"
1439837349,The Political Orphanage,0,1,Andrew Heaton,clean_candidate_unique,high,1.226,,,,200/CO/federal:house
268213039,The Political Scene | The New Yorker,0,5,David Remnick,no_dime_record,none,,,,,
268213039,The Political Scene | The New Yorker,1,5,Tyler Foggatt,no_dime_record,none,,,,,
268213039,The Political Scene | The New Yorker,2,5,Susan B. Glasser,clean_donor_unique_via_occupation,high,-1.154,,,,"occ=actor, writer|emp=self"
268213039,The Political Scene | The New Yorker,3,5,Jane Mayer,unresolved_too_many_homonyms,none,,,,,"82 same-name donors, no media signal, not sent to Google"
268213039,The Political Scene | The New Yorker,4,5,Evan Osnos,no_dime_record,none,,,,,
1595408601,The PoliticsGirl Podcast,0,1,Leigh McGowan,clean_donor_unique_via_occupation,high,-1.008,,,,occ=writer|emp=self employeed
1617887885,The President's Daily Brief,0,1,Mike Baker,clean_candidate_unique,high,0.871,,,,200/WY/state:lower
1172546141,The President’s Inbox,0,1,James M. Lindsay,google_no_dime_record,none,,"Foreign-policy scholar; senior fellow/SVP at the Council on Foreign Relations (NYC), former political science professor at Univ. of Iowa and Brookings fellow; based in New York.",,James Lindsay; James M. Lindsay,"The two media-donor records are 'oil producer' in KY and 'documentary producer' in CA — neither occupation, employer, nor state matches a CFR foreign-policy academic based in NYC/DC. Likely both are unrelated namesakes."
1485021241,The Reason Interview With Nick Gillespie,0,1,Nick Gillespie,google_no_dime_record,none,,"Libertarian journalist/editor at Reason magazine (editor-in-chief 2000-2017, now editor-at-large); PhD in English lit; has lived in NYC, NJ, and Washington DC.",,Nicholas Gillespie,"Three of five records clearly belong to other people (physician/AL, sales engineer/CT, nonprofit president 'Knowles Teacher Initiative'/NJ). The two blank-occupation records (AL, VA) can't be confirmed as him — no journalist/Reason/media occupation appears anywhere in the set, so treated as no match rather than a guess."
1155629323,The Reason Roundtable,0,4,Nick Gillespie,google_no_dime_record,none,,"Libertarian journalist/editor at Reason magazine (editor-in-chief 2000-2017, now editor-at-large); PhD in English lit; has lived in NYC, NJ, and Washington DC.",,Nicholas Gillespie,"Three of five records clearly belong to other people (physician/AL, sales engineer/CT, nonprofit president 'Knowles Teacher Initiative'/NJ). The two blank-occupation records (AL, VA) can't be confirmed as him — no journalist/Reason/media occupation appears anywhere in the set, so treated as no match rather than a guess."
1155629323,The Reason Roundtable,1,4,Katherine Mangu-Ward,no_dime_record,none,,,,,
1155629323,The Reason Roundtable,2,4,Peter Suderman,no_dime_record,none,,,,,
1155629323,The Reason Roundtable,3,4,Matt Welch,google_single_match,high,-1.019,"Journalist; editor-in-chief of Reason 2008-2016, now editor-at-large; also podcast co-host (The Fifth Column) and TV co-host (The Independents on Fox Business); California-raised, worked LA Times.",36021019278,Matthew Lee Welch; Matthew Welch,"The donor record lists occupation 'performer producer', self-employed, CA (2020) — plausible self-description for a podcast co-host/producer based in California; the two 'candidate' records (KY judicial, AZ state upper) are unrelated politicians with matching but coincidental names."
1291144720,The Remnant with Jonah Goldberg,0,1,Jonah Goldberg,unresolved_too_many_homonyms,none,,,,,"43 same-name donors, no media signal, not sent to Google"
1743030473,The Rest Is Politics: US,0,2,Kathy Kay,unresolved_too_many_homonyms,none,,,,,"18 same-name donors, no media signal, not sent to Google"
1743030473,The Rest Is Politics: US,1,2,Anthony Scaramucci,google_multi_record_merged,high,0.6405,"Financier; Goldman Sachs alum (left 1996), founder of SkyBridge Capital (2005-present), former White House Communications Director, prolific GOP fundraiser/donor based in New York.",102329833; 28197854736,Anthony J. Scaramucci; The Mooch,"'Partner, SkyBridge Capital, NY' (2010) is a direct match to his real firm. The 'executive, Goldman Sachs, NY' record spans 1994-2024 with 175 donations, consistent with an extremely prolific, long-time political donor like Scaramucci even though the employer field is stale (he left Goldman in 1996 — DIME often keeps outdated self-reported employer). The 'retired' (2016) and two blank NY/MA records lack enough info to confirm and were excluded."
969924303,The Skepticrat,0,3,Noah Lugeons,no_dime_record,none,,,,,
969924303,The Skepticrat,1,3,Heath Enwright,no_dime_record,none,,,,,
969924303,The Skepticrat,2,3,Eli Bosnick,clean_donor_unique,medium,-1.393,,,,occ=nan|emp=nan
1573813504,The Smerconish Podcast,0,1,Micael Smerconish,no_dime_record,none,,,,,
1696974077,The Source with Kaitlan Collins,0,1,Kaitlan Collins,clean_donor_unique_via_occupation,high,-1.096,,,,occ=writer director|emp=self
716825890,The Tom Woods Show,0,1,Tom Woods,google_no_dime_record,none,,"Libertarian historian/author, senior fellow at the Mises Institute, host of The Tom Woods Show; PhD Columbia, lives in central Florida.",,"Thomas E. Woods, Jr.; Tom Woods Jr.; Tommy Woods","Woods lives in Florida; none of the candidate records (KY sheriff, MT House, OK state upper) or donor records (KY, PA, MD, OK, OH, NC, WA) list Florida, and none mention writing/history/Mises-type occupations. All appear to be unrelated namesakes."
1714879044,The Tony Kinnett Cast,0,1,Tony Kinnett,no_dime_record,none,,,,,
1351411911,The TPM Show with Josh and Kate,0,2,Josh Marshall,unresolved_too_many_homonyms,none,,,,,"164 same-name donors, no media signal, not sent to Google"
1351411911,The TPM Show with Josh and Kate,1,2,Kate Riga,no_dime_record,none,,,,,
1570380458,The Victor Davis Hanson Show,0,1,Victor Davis Hanson,clean_donor_unique_via_occupation,high,1.373,,,,occ=birmingham news|emp=birmingham news
1681586867,The Warning with Steve Schmidt,0,1,Steve Schmidt,google_no_dime_record,none,,"Republican-turned-independent political strategist (McCain 2008, Bush, Schwarzenegger), Lincoln Project co-founder, author/MSNBC-Scripps commentator; currently based in Park City, Utah.",,Steven Schmidt,"None of the donor records are in Utah or match his profile (network technician WI, RadioShack managers CO/GA, mediator attorney MN, editor CA, writer NY) closely enough to confirm; the pre-flagged 'unique' candidate record (OK state:lower, 2004) is a different, unrelated Steve Schmidt (state legislative candidate), not the political strategist."
1612691018,THE WEEKEND SHOW,0,3,Jonathan Capehart,google_single_match,high,-0.516,Washington Post columnist/MSNBC host; before journalism worked in PR as Senior VP at Hill & Knowlton (Dec 2004); earlier NY Daily News editorial board (Pulitzer 1999).,30503660670,Jonathan T. Capehart,"Record lists occupation 'Executive' at employer 'Hill & Knowlton', NY, 2006 — matches his confirmed real-world job as Senior VP at Hill & Knowlton in NYC in that period. The other record ('teacher', NY, different first name 'J van') is an unrelated person."
1612691018,THE WEEKEND SHOW,1,3,Eugene Daniels,unresolved_too_many_homonyms,none,,,,,"39 same-name donors, no media signal, not sent to Google"
1612691018,THE WEEKEND SHOW,2,3,Jacqueline Alemany,clean_donor_unique,medium,-0.63,,,,occ=nan|emp=nan
1674095262,The Wright Report,0,1,Bryan Dean Wright,unresolved_too_many_homonyms,none,,,,,"118 same-name donors, no media signal, not sent to Google"
597919007,The Young Turks,0,2,Cenk Uygur,google_multi_record_merged,high,-1.047,Founder/host of The Young Turks; ran for Congress in CA-25 in 2020 (his 'Cenk for Congress' committee converted into Rebellion PAC); also founded Wolf-PAC and Justice Democrats; based in CA.,32976018772; 444765889250,,"'Small business owner, The Young Turks LLC, CA' is a direct match. Rebellion PAC is confirmed to be Uygur's own former campaign committee (converted from 'Cenk for Congress'), so the 'board president, Rebellion PAC' record almost certainly reflects a filing tied to him/his PAC despite the MA address on file."
597919007,The Young Turks,1,2,Ana Kasparian,clean_donor_unique,medium,-1.109,,,,occ=host & producer|emp=the young turks
91959525,This Week with George Stephanopoulos,0,1,George Stephanopoulos,google_cannot_disambiguate,low,,"ABC News anchor (GMA, This Week); former Clinton White House senior advisor; Rhodes Scholar, no law degree; based in New York.",,George A. Stephanopoulos,"Two records (professor at MIT/MA, professor at Arizona State/AZ) and one ('attorney' at Group Nine, NY) don't match his known bio (no law degree, not an academic). The remaining record (blank occupation/employer, NY, 2012-2014) is state-consistent but too sparse to confirm as him."
1362265400,Timcast News,0,1,Timothy Daniel Pool,google_multi_record_merged,high,1.00725,"Right-leaning political commentator/YouTuber, CEO/founder of Timcast Media, former Vice/Fusion journalist; born Chicago, has lived in NY/VA area.",35875246206; 37678673383; 37680921143; 444769611494,Tim Pool; Timothy Pool,"All four records list occupation producer/CEO at 'Timcast Media(Group)', an exact and distinctive employer match to Tim Pool's company; differing states (NJ/WV/MD) likely reflect address/filing changes over time for the same person rather than different individuals."
1485186805,Timothy Gordon Rules for Retrogrades Podcast,0,1,Timothy Gord,clean_donor_unique,medium,0.952,,,,occ=investments|emp=self
1474001390,TRUE ANON TRUTH FEED,0,3,Hosted by Brace Belden,google_no_dime_record,none,,TrueAnon podcast co-host (with Liz Franczak); former YPG fighter in Syria; real name Brace Robert Belden.,,Brace Robert Belden,"All three DIME records are under the name 'H Reginald Belden' (Jr.), a PA attorney family — a different first/middle name pattern than Brace Belden's actual name (Brace Robert Belden), with no occupation ties to podcasting or media."
1474001390,TRUE ANON TRUTH FEED,1,3,Liz Francis,unresolved_too_many_homonyms,none,,,,,"26 same-name donors, no media signal, not sent to Google"
1474001390,TRUE ANON TRUTH FEED,2,3,Steven Goldberg,google_multi_record_merged,high,-1.007,"TrueAnon podcast producer/co-host, employed by TrueAnon; based in Pennsylvania.",36024026643; 37405085660,Steve Goldberg,"Both media-donor records list employer 'trueanon' in PA (podcaster/producer) — a direct, distinctive match. The 'unique' candidate record (CT state:lower, 1998) is an unrelated Connecticut politician, not this Steven Goldberg."
1715894000,Trump's Terms,0,1,Scott Detrow,no_dime_record,none,,,,,
1378389941,Uncommon Knowledge,0,1,Peter Robinson,google_multi_record_merged,high,-1.0605,"Hoover Institution fellow, former Reagan speechwriter, author/writer, host of Uncommon Knowledge; based at Stanford/California.",2297640282; 5462839795,Peter M. Robinson,"Both records list occupation 'writer' in California, consistent with his real career as a Hoover Institution writer/author (the 88-donation record's employer, a production company, is plausibly tied to his TV/video work). The 'reinsurance intermediary' and 'screenwriter professor, USC' records are unrelated namesakes (different employer/institution)."
1535255041,Unf*cking The Republic,0,1,Manny Faces,no_dime_record,none,,,,,
1709994511,UNGOVERNED,0,1,Shawn Farash,clean_donor_unique,medium,1.659,,,,occ=nan|emp=nan
1317481380,UnJustified,0,1,Allison Gill,google_single_match,high,-0.998,"Podcast host/CEO of MSW Media (Mueller She Wrote, UnJustified, Daily Beans), Navy veteran, whistleblower; lives in San Diego, CA.",5000445413910083,,"Record lists occupation 'CEO' at employer 'MSW Media, Inc' in CA (2024) — an exact, distinctive match to her real company and state. The other record ('Al Gill', network engineer, WA) is an unrelated namesake."
1476110521,Useful Idiots with Katie Halper and Aaron Maté,0,2,Katie Halper,clean_donor_unique,medium,-1.076,,,,occ=nan|emp=nan
1476110521,Useful Idiots with Katie Halper and Aaron Maté,1,2,Aaron Maté,clean_donor_unique,medium,-0.939,,,,occ=nan|emp=nan
1495601614,Verdict with Ted Cruz,0,1,Ted Cruz,clean_candidate_unique,high,1.52,,,,328/TX/state:office
1548554104,Volts,0,1,David Roberts,google_no_dime_record,none,,"Climate/energy journalist, writer of the Volts newsletter, formerly at Grist and Vox; based in Seattle, WA.",,,"None of the candidate records (DE, CA, WY) or media-donor records (FL, PA, CO, ME x2, NJ) are in Washington state or list journalism/writing occupations; occupations skew realtor/radiologist/tv director/environmental remediation — all appear to be unrelated namesakes."
682478916,War on the Rocks,0,1,Ryan Evans,google_single_match,high,-1.021,"Founder/publisher of War on the Rocks (national security media); based in Washington, DC.",36103487491,,"Record lists employer 'war on the rocks media' in DC — an exact, unambiguous match. The other two Ryan Evans records (security officer/IN, maintenance/CA) and 'R Tripp Evans' (RI) are unrelated namesakes."
702998658,Week In Review,0,1,Bill Radke,google_no_dime_record,none,,"Public radio journalist/host (KUOW's Week In Review), based in Seattle, WA.",,William Radke,"Neither record (food wholesaler/FL, retired 'Billy Radke'/TX) matches a Seattle-based public-radio journalist in occupation or state; both appear to be unrelated namesakes."
1614844654,Week In Review,0,1,Will Folks,google_no_dime_record,none,,"Founding editor of FITSNews (South Carolina political blog); former SC Gov. Mark Sanford press secretary; based in Columbia, SC area.",,William Folks,"All four 'William Folks' records are in Louisiana or Pennsylvania (contractor, electrician, blank) — none in South Carolina, and none reflect a media/political-consulting occupation; all appear to be unrelated namesakes."
1647025876,Wendy Bell Radio Podcast,0,1,Wendy Bell,clean_donor_unique_via_occupation,high,-0.979,,,,occ=tv producer|emp=wkb industries
1695205478,What Really Matters with Walter Russell Mead,0,1,Walter Russell Mead,unresolved_too_many_homonyms,none,,,,,"16 same-name donors, no media signal, not sent to Google"
1467993804,What the Hell Is Going On,0,2,Danielle Pletka,clean_donor_unique,medium,1.254,,,,occ=vice|emp=american enterprise institute
1467993804,What the Hell Is Going On,1,2,Marc Thiessen,google_multi_record_merged,high,1.199,"Washington Post columnist, AEI fellow, former Bush chief speechwriter (2004-2009); earlier spokesman/senior policy advisor to Sen. Jesse Helms (1995-2001); based in the DC/Virginia area.",2371675205; 2371675206,Marc Alexander Thiessen; Marc A. Thiessen,"'Senate staff, Senator Jess[e] Helms, VA' (1998) directly matches his confirmed real job as Helms' senior policy advisor; 'communications, US government, VA' (2008) matches his final year as Bush's chief speechwriter. The 'retired'/TX and 'Marcie' (a different, female first name)/TX records are unrelated."
1869456664,What's The Plan? with Leah Greenberg and Ezra Levin,0,2,Leah Greenberg,unresolved_too_many_homonyms,none,,,,,"19 same-name donors, no media signal, not sent to Google"
1869456664,What's The Plan? with Leah Greenberg and Ezra Levin,1,2,Ezra Levin,unresolved_too_many_homonyms,none,,,,,"8 same-name donors, no media signal, not sent to Google"
